,trip,ride,short,long
639,169,10,https://goo.gl/maps/XhGHHuGb9eR2,"https://www.google.com/maps/dir/52.1845122,11.4503059/52.3029216,13.0138577/@52.2715838,11.6060821,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
641,169,12,https://goo.gl/maps/Ldk7kmtXhWR2,"https://www.google.com/maps/dir/52.388287,9.997077/51.5705477,7.102277/@52.0273703,7.2467968,8z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
642,169,13,https://goo.gl/maps/GFNib2W8oi62,"https://www.google.com/maps/dir/51.5705477,7.102277/Reunen,+Venlo,+Netherlands/@51.4693597,6.3955211,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x47c75b2a12403d2f:0x64c004f03b752280!2m2!1d6.161227!2d51.3962264!3e0?hl=en&shorturl=1"
644,169,15,https://goo.gl/maps/YDNiw4tqKqN2,"https://www.google.com/maps/dir/51.1878411,3.1067308/51.2152104,2.926509/@51.2146154,2.980078,13z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
647,170,3,https://goo.gl/maps/PduJFLpteZQ2,"https://www.google.com/maps/dir/50.880152,4.251626/50.8348417,4.3533377/@50.8580162,4.268419,13z/data=!4m5!4m4!1m1!4e1!1m0!3e0?hl=en&shorturl=1"
648,170,4,https://goo.gl/maps/xZpWiXNAnu82,"https://www.google.com/maps/dir/50.817993,4.404601/Louvain-la-Neuve,+Ottignies-Louvain-la-Neuve,+Belgium/50.600025,4.790266/@50.7163165,4.4223325,11z/data=!4m17!4m16!1m1!4e1!1m10!1m1!1s0x47c17e05f083ac27:0x171325f53f02977e!2m2!1d4.6118324!2d50.668081!3m4!1m2!1d4.6133552!2d50.6677564!3s0x47c17e76e5c33543:0x64bdb620229f03f9!1m1!4e1!3e0?hl=en&shorturl=1"
649,170,5,https://goo.gl/maps/QJ3unkrVVxT2,"https://www.google.com/maps/dir/50.6000031,4.7899918/49.6052882,6.0792318/@49.9441669,4.62084,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
651,170,7,https://goo.gl/maps/co26vXFRAN92,"https://www.google.com/maps/dir/50.719261,4.583492/50.8123989,4.427375/@50.7679681,4.4419113,12z/data=!4m5!4m4!1m1!4e1!1m0!3e0?hl=en&shorturl=1"
653,171,2,https://goo.gl/maps/8Xp7FEqsFRR2,"https://www.google.com/maps/dir/51.03417,3.6380583/50.9286444,6.7761393/@51.111086,4.0147237,8z/data=!4m9!4m8!1m5!3m4!1m2!1d5.6938925!2d50.9514928!3s0x47c0c378d7aa268d:0xb8923d24a8a2fbac!1m0!3e0?hl=en&shorturl=1"
654,171,3,https://goo.gl/maps/enwcFPiV5NA2,"https://www.google.com/maps/dir/50.9289994,6.7750757/51.2099287,4.5461595/@50.8855281,5.0150743,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
655,171,4,https://goo.gl/maps/jX9qhpMQMt52,"https://www.google.com/maps/dir/51.2099287,4.5461595/51.025446,3.7283334/@51.1036728,3.7754097,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
656,171,5,https://goo.gl/maps/nz2FR1fifRM2,"https://www.google.com/maps/dir/51.023483,3.7320536/51.0347957,3.6395836/@51.0228673,3.6375901,13z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
657,171,6,https://goo.gl/maps/gGyGfCDGq8CNbyrw9,"https://www.google.com/maps/dir/51.03475,3.6396366/51.2150051,2.9296284/@51.0889557,3.1392507,10.75z/data=!4m2!4m1!3e0?shorturl=1"
660,172,3,https://goo.gl/maps/dFbfYJoqXv72,"https://www.google.com/maps/dir/Groot-Bijgaarden,+Dilbeek,+Belgium/50.8509924,4.440446/@50.870281,4.2604334,12z/data=!4m14!4m13!1m10!1m1!1s0x47c3c0dd52825ae7:0xc83c30d9270a24f5!2m2!1d4.2500012!2d50.8719066!3m4!1m2!1d4.4521335!2d50.8891659!3s0x47c3dd1ccfa262c9:0x34e0edccd5267d3e!1m0!3e0?shorturl=1"
662,172,5,https://goo.gl/maps/t8eaKE3P8UB2,"https://www.google.com/maps/dir/50.600025,4.790266/49.6361209,5.973685/@50.2086551,4.8096436,9z/data=!4m5!4m4!1m1!4e1!1m0!3e0?hl=en&shorturl=1"
663,172,6,https://goo.gl/maps/iJ2HjkH6unR2,"https://www.google.com/maps/dir/49.6360814,5.9717186/50.6198344,3.3393924/@50.1664493,4.1065186,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
664,172,7,https://goo.gl/maps/uNTurRv7hTT2,"https://www.google.com/maps/dir/50.6198344,3.3393924/50.81527,3.2048107/@50.757632,3.1925505,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
665,172,8,https://goo.gl/maps/xbaoS9rFm492,"https://www.google.com/maps/dir/50.8150536,3.2052414/51.1089449,3.1866318/@50.9561018,3.1054027,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
666,172,9,https://goo.gl/maps/uix5pGL6S652,"https://www.google.com/maps/dir/51.1100339,3.1860989/51.1956665,3.2169203/@51.1368501,3.1412828,12z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
669,173,3,https://goo.gl/maps/E4TpeGGr6b32,"https://www.google.com/maps/dir/54.3595123,23.1824761/52.8218033,21.8875397/@53.6696619,21.2160251,8z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
670,173,4,https://goo.gl/maps/bBGoXvtbAE82,"https://www.google.com/maps/dir/52.8218033,21.8875397/52.3078769,21.0821114/@52.563559,21.0672794,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
671,173,5,https://goo.gl/maps/QvmH7s27hTG2,"https://www.google.com/maps/dir/52.3078769,21.0821114/52.0293998,20.0041288/@52.0901161,20.2432453,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
672,173,6,https://goo.gl/maps/MSGuxheEvqT2,"https://www.google.com/maps/dir/52.0293998,20.0041288/52.3111825,17.1504952/@51.8664279,18.0081851,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
673,173,7,https://goo.gl/maps/2AB1d96ctkH2,"https://www.google.com/maps/dir/52.3111825,17.1504952/52.2323801,9.2354693/Total+Kalken-Noord,+E17,+Ghent,+Belgium/@50.8614814,4.7212086,6z/data=!4m15!4m14!1m0!1m5!3m4!1m2!1d7.4561455!2d51.4413725!3s0x47b93d56cc8e888d:0xa41565b4c85433!1m5!1m1!1s0x47c39c61d3f48e2b:0x2f97defa5dfbf9a1!2m2!1d3.921109!2d51.071854!3e0?hl=en&shorturl=1"
675,173,9,https://goo.gl/maps/kxKDgreU8jH2,"https://www.google.com/maps/dir/51.1878234,3.106733/51.2279113,2.9246788/@51.2139732,2.9182035,12z/data=!4m9!4m8!1m5!3m4!1m2!1d2.9239154!2d51.2279008!3s0x47dca92b43894f79:0xef744c0a93427cc!1m0!3e0?hl=en&shorturl=1"
678,173,12,https://goo.gl/maps/LuhB8Aj4m1K2,"https://www.google.com/maps/dir/51.183407,4.2894435/52.1132098,5.1748346/@51.7944704,3.6287264,8z/data=!4m9!4m8!1m5!3m4!1m2!1d5.1744781!2d52.1130821!3s0x47c668e43a1b7871:0xda5ee0c6b8a7cff9!1m0!3e0?hl=en&shorturl=1"
680,173,14,https://goo.gl/maps/1hdp9BjFuVF2,"https://www.google.com/maps/dir/52.1631911,5.5333726/Verzorgingsplaats+Het+Lonnekermeer,+Deurningen,+Netherlands/@52.1976358,5.8781971,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x47b8110640645e7d:0xf87bc47d1be0e80d!2m2!1d6.8524958!2d52.2813149!3e0?hl=en&shorturl=1"
682,173,16,https://goo.gl/maps/Z4zjD9VhBhQ2,"https://www.google.com/maps/dir/52.2606224,7.8472883/52.2497312,12.3069015/@51.9415837,8.7389019,8z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
686,173,20,https://goo.gl/maps/58wH45Czqa92,"https://www.google.com/maps/dir/51.4690738,7.5963282/Rasthaus+Siegerland+West,+Autobahn-Rastst%C3%A4tte-Siegerland-West+1,+57258+Freudenberg,+Germany/@51.1803604,7.4777636,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x47bea78844d0db2d:0x6153becc92d97104!2m2!1d7.93509!2d50.88029!3e0?hl=en&shorturl=1"
687,173,21,https://goo.gl/maps/KpSrKGDRSVU2,"https://www.google.com/maps/dir/Rasthaus+Siegerland+West,+Autobahn-Rastst%C3%A4tte-Siegerland-West+1,+57258+Freudenberg,+Germany/50.3554308,8.6929512/@50.6073219,8.190462,10z/data=!4m9!4m8!1m5!1m1!1s0x47bea78844d0db2d:0x6153becc92d97104!2m2!1d7.93509!2d50.88029!1m0!3e0?hl=en&shorturl=1"
688,173,22,https://goo.gl/maps/2q7G3muMKUC2,"https://www.google.com/maps/dir/50.3556997,8.6943477/51.4330493,11.4224936/@50.8749479,9.4728034,9z/data=!4m9!4m8!1m5!3m4!1m2!1d10.0002069!2d51.4052181!3s0x47a4ce6d016c1e01:0x355b7d377f33ec4d!1m0!3e0?hl=en&shorturl=1"
689,173,23,https://goo.gl/maps/AjaWroHhgdM2,"https://www.google.com/maps/dir/51.4330493,11.4224936/Saale+Autohof+Bad+D%C3%BCrrenberg,+An+der+Autobahn+1,+06231+Nempitz,+Germany/@51.3103108,11.5015705,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x47a6f3419093ae35:0x7a4c6e88a833adf0!2m2!1d12.1383669!2d51.2901201!3e0?hl=en&shorturl=1"
690,173,24,https://goo.gl/maps/Jc3Xn4HECME2,"https://www.google.com/maps/dir/Saale+Autohof+Bad+D%C3%BCrrenberg/54.3566977,23.181612/@52.9354981,15.3953359,7z/data=!4m49!4m48!1m45!1m1!1s0x47a6f3419093ae35:0x7a4c6e88a833adf0!2m2!1d12.1383669!2d51.2901201!3m4!1m2!1d15.0178279!2d52.3256976!3s0x4707ac95535c4aa5:0x6f0839de1f145d0!3m4!1m2!1d15.4499245!2d52.2546036!3s0x47065c5c8ee387e9:0x22dfe955e81aec08!3m4!1m2!1d15.6594709!2d52.3033272!3s0x47066176159f5233:0x39673cd20f7101e8!3m4!1m2!1d16.4621639!2d52.4909281!3s0x47043b5c71bdb85b:0xc0cf2d3605b2b186!3m4!1m2!1d17.4291911!2d52.1846631!3s0x4704e6ab92933f49:0x54f63f9f89e67c4d!3m4!1m2!1d17.8445943!2d52.29998!3s0x4704c670ec3bc551:0xbd46df4233824553!3m4!1m2!1d18.2260798!2d52.2080096!3s0x471b33dfad641911:0x813f0ee18f14506d!3m4!1m2!1d22.7961722!2d53.9794425!3s0x46e1aa55cf769d3f:0x5ecf58b868ea5e2e!1m0!3e0?hl=en&shorturl=1"
692,173,26,https://goo.gl/maps/BTJ47Ks8QyE2,"https://www.google.com/maps/dir/54.937242,23.9002718/54.6899096,25.2188945/@54.7978159,24.2478929,10z/data=!4m14!4m13!1m10!3m4!1m2!1d25.1495106!2d54.6453012!3s0x46dd932f03f06987:0x75c57f8ff51ce51d!3m4!1m2!1d25.1508034!2d54.6520169!3s0x46dd9326bd8e63e5:0xee2cdc127e5834db!1m0!3e0?hl=en&shorturl=1"
693,174,1,https://goo.gl/maps/9RJtJPVTMQD2,"https://www.google.de/maps/dir/51.0622921,13.5742377/McDonald's+Restaurant/49.356755,11.2015273/@50.1665518,11.4271822,8z/data=!4m10!4m9!1m0!1m5!1m1!1s0x0:0x2dc8979ba73bc9ae!2m2!1d11.7791032!2d50.2025682!1m0!3e0?hl=en&shorturl=1"
695,174,3,https://goo.gl/maps/53GZWa3ruh52,"https://www.google.de/maps/dir/49.7803375,10.2458137/50.0552701,8.9101358/@49.8329863,9.2856721,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
696,174,4,https://goo.gl/maps/MrYHPtifGfG2,"https://www.google.de/maps/dir/50.0552701,8.9101358/50.0958119,8.3533777/@50.0631845,8.4955653,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
697,174,5,https://goo.gl/maps/bZm9XWvskG22,"https://www.google.de/maps/dir/50.0964891,8.3515316/49.8138643,8.5788308/@49.9451081,8.3789563,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
698,174,6,https://goo.gl/maps/9RAydFGG6f32,"https://www.google.com/maps/dir/49.8106382,8.5773614/49.8606844,8.6378171/@49.8402513,8.572484,13z/data=!3m1!4b1!4m6!4m5!2m3!6e0!7e2!8j1461885180!3e0?hl=en&shorturl=1"
699,174,7,https://goo.gl/maps/3e8b5uyuKsR2,"https://www.google.com/maps/dir/Marienburgstra%C3%9Fe+35,+Darmstadt,+Germany/51.4672469,7.5954016/@50.6532525,7.0728634,8z/data=!4m19!4m18!1m15!1m1!1s0x47bd7bab6ffa4b5f:0x91fd690787c4c458!2m2!1d8.62457!2d49.81931!3m4!1m2!1d8.4222911!2d50.0398251!3s0x47bd98a7b4273e59:0x8410c4f055bac76b!3m4!1m2!1d8.4916219!2d50.1000526!3s0x47bda13d510a1557:0x2e97c258cfa3c458!1m0!3e0?hl=en&shorturl=1"
701,174,9,https://goo.gl/maps/PrWHfAv6W9K2,"https://www.google.com/maps/dir/BP,+Reunen,+Venlo,+Netherlands/Total+Kalken-Noord,+E17,+Ghent,+Belgium/@51.0894656,4.4080306,9z/data=!4m14!4m13!1m5!1m1!1s0x47c75b2a1044dc9d:0x809168f7be8fe648!2m2!1d6.1616118!2d51.3960978!1m5!1m1!1s0x47c39c61d3f48e2b:0x2f97defa5dfbf9a1!2m2!1d3.921109!2d51.071854!3e0?hl=en&shorturl=1"
702,174,10,https://goo.gl/maps/PqWz7GWJUhN2,"https://www.google.com/maps/dir/Total+Kalken-Noord,+E17,+Ghent,+Belgium/51.0365923,3.7121798/@51.0015382,3.7383035,12z/data=!4m14!4m13!1m10!1m1!1s0x47c39c61d3f48e2b:0x2f97defa5dfbf9a1!2m2!1d3.921109!2d51.071854!3m4!1m2!1d3.7371551!2d51.0378841!3s0x47c3715534459f05:0x2319749160f6eac4!1m0!3e0?hl=en&shorturl=1"
704,174,12,https://goo.gl/maps/wxzZhbWnK4N2,"https://www.google.com/maps/dir/50.8796622,4.2529121/50.7531005,4.951275/@50.7817301,4.4621364,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
705,174,13,https://goo.gl/maps/sdgh8xVMo752,"https://www.google.com/maps/dir/50.7531005,4.951275/50.7060344,5.2499533/@50.6976834,5.0148348,12z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
707,174,15,https://goo.gl/maps/cY7fg3N3geT2,"https://www.google.com/maps/dir/50.8169109,6.215547/50.4414289,7.2247208/@50.6377823,6.3983628,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
708,174,16,https://goo.gl/maps/UJBEhgVxzaH2,"https://www.google.com/maps/dir/50.4414289,7.2247208/49.3206055,8.5682281/@49.8700941,7.5435562,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
709,174,17,https://goo.gl/maps/fYJNvD6RqCS2,"https://www.google.com/maps/dir/49.3206055,8.5682281/49.2424905,8.8778789/@49.2679311,8.6566187,12z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
710,174,18,https://goo.gl/maps/m7GP3Ld86tJ2,"https://www.google.com/maps/dir/49.2424905,8.8778789/Hohenlohe+S%C3%BCd,+Neuenstein,+Germany/@49.0809343,9.0002513,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x479846aaa1c90ee5:0x5f0dc3b7bbd2b136!2m2!1d9.6381!2d49.20567!3e0?hl=en&shorturl=1"
711,174,19,https://goo.gl/maps/vMcXFbUjfu62,"https://www.google.com/maps/dir/Hohenlohe+S%C3%BCd,+Neuenstein,+Germany/49.3559062,11.2042877/@49.0058492,9.7783895,9z/data=!4m14!4m13!1m10!1m1!1s0x479846aaa1c90ee5:0x5f0dc3b7bbd2b136!2m2!1d9.6381!2d49.20567!3m4!1m2!1d11.2083832!2d49.2929235!3s0x479f432465fbd703:0xb6f546a56094cbf0!1m0!3e0?hl=en&shorturl=1"
712,174,20,https://goo.gl/maps/tVw1mCnHoMJ2,"https://www.google.com/maps/dir/49.3559062,11.2042877/51.0611011,13.5702033/@50.1817654,11.781617,8z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
713,175,1,https://goo.gl/maps/nqPkRHNMge12,"https://www.google.com/maps/dir/54.7424557,25.2231793/55.2692759,24.8116265/@55.0273468,24.7857548,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
714,175,2,https://goo.gl/maps/9uRXCz51Yt52,"https://www.google.com/maps/dir/55.2704596,24.8109913/55.6624581,24.3685118/@55.4624227,24.3059613,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
715,175,3,https://goo.gl/maps/E18H7KFqho22,"https://www.google.com/maps/dir/Neste+Oil/56.9425948,24.3824793/@56.3536952,23.8519449,8z/data=!4m9!4m8!1m5!1m1!1s0x0:0xe5ddd97bd11a6e76!2m2!1d24.348305!2d55.670244!1m0!3e0?hl=en&shorturl=1"
718,175,6,https://goo.gl/maps/83dzLcthkWM2,"https://www.google.com/maps/dir/57.0896038,24.3138903/57.1731324,24.342728/@57.1365508,24.2829784,12z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
720,175,8,https://goo.gl/maps/gM3bhBvGQsD2,"https://www.google.com/maps/dir/56.9220325,24.1087634/56.8098393,24.2459942/@56.8664473,24.1366828,12z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
721,175,9,https://goo.gl/maps/9RmwpjRPsC12,"https://www.google.com/maps/dir/56.8098393,24.2459942/56.6051687,24.2085651/@56.7178879,24.1480382,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
722,175,10,https://goo.gl/maps/nZRuhbzhaHF2,"https://www.google.com/maps/dir/56.6051687,24.2085651/55.8030786,24.3670214/@56.1561514,24.0996391,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
723,175,11,https://goo.gl/maps/rweY2wqeUd52,"https://www.google.com/maps/dir/55.8104328,24.3687528/54.7274903,25.1807357/@55.2069622,24.3084805,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
724,175,12,https://goo.gl/maps/bZ7QfbqbxJ42,"https://www.google.com/maps/dir/54.7274903,25.1807357/54.7397283,25.2755795/@54.7206471,25.2142405,13z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
726,176,2,https://goo.gl/maps/K4M7KfsYWV82,"https://www.google.com/maps/dir/54.9355351,23.870586/53.1480432,22.0470413/@54.0921986,21.9046699,8.33z/data=!4m2!4m1!3e0?shorturl=1"
728,176,4,https://goo.gl/maps/ZowefdhaeS42,"https://www.google.com/maps/dir/52.3648763,21.1393674/52.3081552,21.0927242/@52.3364594,21.0754221,13z/data=!4m9!4m8!1m5!3m4!1m2!1d21.1033571!2d52.3211079!3s0x471ecf0f637af7d5:0xe4e3c9726982af02!1m0!3e0?shorturl=1"
731,176,7,https://goo.gl/maps/PaTnjGmfmb52,"https://www.google.com/maps/dir/MOP+Nowostawy,+Brzeziny+County,+Poland/52.3781022,16.8746507/@52.0083564,17.5392366,8.67z/data=!4m14!4m13!1m10!1m1!1s0x471bc562d465df65:0xfda1f69bffa90846!2m2!1d19.7063441!2d51.8998538!3m4!1m2!1d16.8749903!2d52.3780127!3s0x470445374e95abe5:0xd149fd6d0e9902a!1m0!3e0?shorturl=1"
732,176,8,https://goo.gl/maps/sC46Q3Regs32,"https://www.google.com/maps/dir/52.3747766,16.8694084/52.3545075,16.8402322/@52.3647684,16.8482513,15z/data=!4m2!4m1!3e0?shorturl=1"
735,176,11,https://goo.gl/maps/WJCvpDSGoYH2,"https://www.google.com/maps/dir/MOP+Gnilec,+Poland/52.3148329,13.663311/@52.2307577,13.9197608,10.33z/data=!4m9!4m8!1m5!1m1!1s0x4707a34051d2a709:0xd4b82a5187bd11ae!2m2!1d14.6509124!2d52.3257086!1m0!3e0?shorturl=1"
736,176,12,https://goo.gl/maps/kWZEXiz9G5E2,"https://www.google.com/maps/dir/52.3137388,13.6614246/52.3183054,13.4987108/@52.3015097,13.5420242,13z/data=!4m2!4m1!3e0?shorturl=1"
740,176,16,https://goo.gl/maps/aMoLsyCCMnB2,"https://www.google.com/maps/dir/52.3883196,9.9970101/Shell+Maatveld,+Prins+Alexander,+Rotterdam,+Netherlands/@51.6824653,6.2176454,8z/data=!4m14!4m13!1m5!3m4!1m2!1d7.9660777!2d51.6960881!3s0x47b979db20300591:0x1b6b0629af707ffd!1m5!1m1!1s0x47c5cd7d89c57c8b:0x5814f57d40f2f716!2m2!1d4.5894228!2d51.9676154!3e0?shorturl=1"
741,176,17,https://goo.gl/maps/TYPP653u7M62,"https://www.google.com/maps/dir/Shell+Maatveld,+Prins+Alexander,+Rotterdam,+Netherlands/Taboralaan+46,+8400+Oostende,+Belgi%C3%AB/@51.5261965,3.4832097,9.33z/data=!4m19!4m18!1m10!1m1!1s0x47c5cd7d89c57c8b:0x5814f57d40f2f716!2m2!1d4.5894228!2d51.9676154!3m4!1m2!1d2.9444062!2d51.2421518!3s0x47dca93f540d75e1:0x89f7c8564b15805c!1m5!1m1!1s0x47dca947658e4eab:0xc06a582cf7376a13!2m2!1d2.9452765!2d51.2401858!3e0?shorturl=1"
744,176,20,https://goo.gl/maps/ertEQUxHNw92,"https://www.google.com/maps/dir/51.0342443,3.6368795/51.321477,5.2188103/@51.1547151,3.8133322,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
745,176,21,https://goo.gl/maps/JZJrgJg6MMK2,"https://www.google.com/maps/dir/51.3211657,5.2185716/Rastst%C3%A4tte+Cloerbruch,+Germany/@51.3424151,5.640831,10z/data=!4m9!4m8!1m0!1m5!1m1!1s0x47b8adc2559212c7:0x8948ce758afa7646!2m2!1d6.5122116!2d51.2365682!3e0?hl=en&shorturl=1"
746,176,22,https://goo.gl/maps/gFdUNcjK4LK2,"https://www.google.com/maps/dir/Rastst%C3%A4tte+Cloerbruch,+Germany/Rastst%C3%A4tte+Lichtendorf+S%C3%BCd,+Lichtendorfer+Stra%C3%9Fe,+Schwerte,+Germany/@51.246192,6.8121122,10z/data=!4m14!4m13!1m5!1m1!1s0x47b8adc2559212c7:0x8948ce758afa7646!2m2!1d6.5122116!2d51.2365682!1m5!1m1!1s0x47b915b9927c8d57:0x6378bcbc684446d2!2m2!1d7.5966334!2d51.4675071!3e0?hl=en&shorturl=1"
747,176,23,https://goo.gl/maps/RwobsTHQwL32,"https://www.google.com/maps/dir/Rastst%C3%A4tte+Lichtendorf+S%C3%BCd,+Lichtendorfer+Stra%C3%9Fe,+Schwerte,+Germany/52.3865067,16.4753409/@52.1740413,9.8362747,7z/data=!4m9!4m8!1m5!1m1!1s0x47b915b9927c8d57:0x6378bcbc684446d2!2m2!1d7.5966334!2d51.4675071!1m0!3e0?hl=en&shorturl=1"
749,176,25,https://goo.gl/maps/4B8HffJtrpA2,"https://www.google.com/maps/dir/52.4586704,21.2936368/52.6205478,21.5408811/54.7012327,25.0085831/@53.6955504,21.944994,8z/data=!4m20!4m19!1m0!1m15!3m4!1m2!1d21.68231!2d52.6643014!3s0x471efdb3894ac527:0x4093a8257fe6d34f!3m4!1m2!1d23.1407769!2d53.2576381!3s0x46e002d4fb805a27:0x5b8a22881ac254d5!3m4!1m2!1d22.9154112!2d54.045024!3s0x46e101d2326326e7:0x14bfcaba7d61cf58!1m0!3e0?hl=en&shorturl=1"
753,177,4,https://goo.gl/maps/duJdjnRF4PF2,"https://www.google.com/maps/dir/MOP+BRWIN%C3%93W,+Gmina+Brwin%C3%B3w,+Poland/52.3866864,16.7563877/51.5705469,7.1023053/@52.4219993,10.8772962,6.67z/data=!4m55!4m54!1m10!1m1!1s0x471949653cdd0af5:0x18a1a52043fabc31!2m2!1d20.6862084!2d52.155226!3m4!1m2!1d16.7914841!2d52.4108996!3s0x4704442c38d73795:0xb9b994a587c2b1d8!1m40!3m4!1m2!1d16.6053788!2d52.4577368!3s0x4704392191dc23ed:0x65a6d7aa165d167d!3m4!1m2!1d16.2970145!2d52.5004551!3s0x470426a2af2f4b01:0xd1a0c7bc56cade3f!3m4!1m2!1d15.8356127!2d52.3566451!3s0x4706887760ca130d:0x6055238fb34f1cd5!3m4!1m2!1d15.3992667!2d52.2615211!3s0x47065c799eb7af25:0x786771ac3f6b4b70!3m4!1m2!1d15.0850878!2d52.3139683!3s0x470653153f5f9793:0x33ee8e47457f57!3m4!1m2!1d15.0822033!2d52.3124797!3s0x4706531581439217:0xae90b760b359e916!3m4!1m2!1d15.0065341!2d52.3273216!3s0x4707ac8d7359c371:0xc27a96ef151da5bd!3m4!1m2!1d11.0585522!2d52.2195302!3s0x47af804ecef49f29:0xa9a4f7262011b103!1m0!3e0?hl=en&shorturl=1"
754,177,5,https://goo.gl/maps/9iNgHeNhAm52,"https://www.google.com/maps/dir/51.5705469,7.1023053/51.424112,5.6675259/@51.5523116,6.017468,9.67z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
756,177,7,https://goo.gl/maps/kEP6gFh2otT2,"https://www.google.com/maps/dir/51.2098581,4.5463707/51.0345298,3.6397144/@51.0567412,3.8749336,10.33z/data=!4m19!4m18!1m15!3m4!1m2!1d4.3600975!2d51.219473!3s0x47c3f42c084b65fd:0x7a8cfda75f7dc281!3m4!1m2!1d4.3842821!2d51.1983835!3s0x47c3f6bee5900963:0x3f456d2c3f5fd96e!3m4!1m2!1d4.3901155!2d51.2005659!3s0x47c3f6c017a13119:0x4ee028f02d4de8a3!1m0!3e0?hl=en&shorturl=1"
758,177,9,https://goo.gl/maps/y7f7t7keA8K2,"https://www.google.com/maps/dir/51.1875006,3.1058747/Taboralaan+46,+8400+Oostende,+Belgi%C3%AB/@51.2101294,2.9855571,13z/data=!4m14!4m13!1m5!3m4!1m2!1d2.977451!2d51.2097886!3s0x47dcac1a02d097e9:0xf8c7eb13c931ce3b!1m5!1m1!1s0x47dca947658e4eab:0xc06a582cf7376a13!2m2!1d2.9452765!2d51.2401858!3e0?hl=en&shorturl=1"
762,177,13,https://goo.gl/maps/5s5MNiFogk22,"https://www.google.com/maps/dir/51.2908922,4.8705835/51.3936928,6.1834013/@51.2887769,5.2443864,10z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
763,177,14,https://goo.gl/maps/wWKGD7MKbTQ2,"https://www.google.com/maps/dir/51.3936928,6.1834013/51.6535195,7.1668216/Rastst%C3%A4tte+Tecklenburger+Land+Ost,+Dunkbachstra%C3%9Fe,+Tecklenburg,+Germany/@51.8353678,6.5542529,9z/data=!4m25!4m24!1m15!3m4!1m2!1d6.7769568!2d51.4834401!3s0x47b8bfd977f8ca99:0xd96b5523efcd8e8c!3m4!1m2!1d6.9596594!2d51.5078302!3s0x47b8e9bc9e1b0de3:0x18c6602c4d45af41!3m4!1m2!1d7.0320845!2d51.6406577!3s0x47b8efd9271bb2c9:0x7801b7d755e82f1c!1m0!1m5!1m1!1s0x47b9c283089a3bb7:0x6a0ed64539c06971!2m2!1d7.8825031!2d52.2343573!3e0?hl=en&shorturl=1"
764,177,15,https://goo.gl/maps/ztX7XRpvdRK2,"https://www.google.com/maps/dir/52.2322954,7.8797332/52.1963043,8.3842788/@52.1695218,7.9569046,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
765,177,16,https://goo.gl/maps/Kyg21VeKJ3C2,"https://www.google.com/maps/dir/52.1963043,8.3842788/52.3389532,10.3602604/@52.056262,8.9212318,9z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
769,177,20,https://goo.gl/maps/P5cFE47hAj12,"https://www.google.com/maps/dir/52.1542051,20.684971/52.4585138,21.2932202/@52.3211792,20.842999,11z/data=!4m2!4m1!3e0?hl=en&shorturl=1"
